Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,2015,"Population, age 2, total",SP.POP.AG02.TO.UN,3489541
Brazil,BRA,2013,"Population, age 2, total",SP.POP.AG02.TO.UN,3542195
Brazil,BRA,2012,"Population, age 2, total",SP.POP.AG02.TO.UN,3567509
Brazil,BRA,2011,"Population, age 2, total",SP.POP.AG02.TO.UN,3590115
Brazil,BRA,2010,"Population, age 2, total",SP.POP.AG02.TO.UN,3608677
Brazil,BRA,2009,"Population, age 2, total",SP.POP.AG02.TO.UN,3623159
Brazil,BRA,2008,"Population, age 2, total",SP.POP.AG02.TO.UN,3633342
Brazil,BRA,2007,"Population, age 2, total",SP.POP.AG02.TO.UN,3637594
Brazil,BRA,2006,"Population, age 2, total",SP.POP.AG02.TO.UN,3633938
Brazil,BRA,2005,"Population, age 2, total",SP.POP.AG02.TO.UN,3621259
Brazil,BRA,2004,"Population, age 2, total",SP.POP.AG02.TO.UN,3599602
Brazil,BRA,2003,"Population, age 2, total",SP.POP.AG02.TO.UN,3570308
Brazil,BRA,2002,"Population, age 2, total",SP.POP.AG02.TO.UN,3535327
Brazil,BRA,2001,"Population, age 2, total",SP.POP.AG02.TO.UN,3497342
Brazil,BRA,2000,"Population, age 2, total",SP.POP.AG02.TO.UN,3458937
Brazil,BRA,1999,"Population, age 2, total",SP.POP.AG02.TO.UN,3419634
Brazil,BRA,1998,"Population, age 2, total",SP.POP.AG02.TO.UN,3380696
Brazil,BRA,1997,"Population, age 2, total",SP.POP.AG02.TO.UN,3348439
Brazil,BRA,1996,"Population, age 2, total",SP.POP.AG02.TO.UN,3330903
Brazil,BRA,1995,"Population, age 2, total",SP.POP.AG02.TO.UN,3333329
Brazil,BRA,1994,"Population, age 2, total",SP.POP.AG02.TO.UN,3357661
Brazil,BRA,1993,"Population, age 2, total",SP.POP.AG02.TO.UN,3400828
Brazil,BRA,1992,"Population, age 2, total",SP.POP.AG02.TO.UN,3456583
Brazil,BRA,1991,"Population, age 2, total",SP.POP.AG02.TO.UN,3515911
Brazil,BRA,1990,"Population, age 2, total",SP.POP.AG02.TO.UN,3571462
Brazil,BRA,2015,"Population, age 3, female",SP.POP.AG03.FE.UN,1721411
Brazil,BRA,2013,"Population, age 3, female",SP.POP.AG03.FE.UN,1746011
Brazil,BRA,2012,"Population, age 3, female",SP.POP.AG03.FE.UN,1756862
Brazil,BRA,2011,"Population, age 3, female",SP.POP.AG03.FE.UN,1766123
Brazil,BRA,2010,"Population, age 3, female",SP.POP.AG03.FE.UN,1773349
Brazil,BRA,2009,"Population, age 3, female",SP.POP.AG03.FE.UN,1778802
Brazil,BRA,2008,"Population, age 3, female",SP.POP.AG03.FE.UN,1782317
Brazil,BRA,2007,"Population, age 3, female",SP.POP.AG03.FE.UN,1782583
Brazil,BRA,2006,"Population, age 3, female",SP.POP.AG03.FE.UN,1777913
Brazil,BRA,2005,"Population, age 3, female",SP.POP.AG03.FE.UN,1767373
Brazil,BRA,2004,"Population, age 3, female",SP.POP.AG03.FE.UN,1750555
Brazil,BRA,2003,"Population, age 3, female",SP.POP.AG03.FE.UN,1728628
Brazil,BRA,2002,"Population, age 3, female",SP.POP.AG03.FE.UN,1704258
Brazil,BRA,2001,"Population, age 3, female",SP.POP.AG03.FE.UN,1681073
Brazil,BRA,2000,"Population, age 3, female",SP.POP.AG03.FE.UN,1661910
Brazil,BRA,1999,"Population, age 3, female",SP.POP.AG03.FE.UN,1647058
Brazil,BRA,1998,"Population, age 3, female",SP.POP.AG03.FE.UN,1636354
Brazil,BRA,1997,"Population, age 3, female",SP.POP.AG03.FE.UN,1631529
Brazil,BRA,1996,"Population, age 3, female",SP.POP.AG03.FE.UN,1634510
Brazil,BRA,1995,"Population, age 3, female",SP.POP.AG03.FE.UN,1646267
Brazil,BRA,1994,"Population, age 3, female",SP.POP.AG03.FE.UN,1667660
Brazil,BRA,1993,"Population, age 3, female",SP.POP.AG03.FE.UN,1697262
Brazil,BRA,1992,"Population, age 3, female",SP.POP.AG03.FE.UN,1730822
Brazil,BRA,1991,"Population, age 3, female",SP.POP.AG03.FE.UN,1762522
Brazil,BRA,1990,"Population, age 3, female",SP.POP.AG03.FE.UN,1787923
Brazil,BRA,2015,"Population, age 3, male",SP.POP.AG03.MA.UN,1793728
Brazil,BRA,2014,"Population, age 3, male",SP.POP.AG03.MA.UN,1806750
Brazil,BRA,2013,"Population, age 3, male",SP.POP.AG03.MA.UN,1819107
Brazil,BRA,2012,"Population, age 3, male",SP.POP.AG03.MA.UN,1830316
Brazil,BRA,2011,"Population, age 3, male",SP.POP.AG03.MA.UN,1839835
Brazil,BRA,2010,"Population, age 3, male",SP.POP.AG03.MA.UN,1847171
Brazil,BRA,2009,"Population, age 3, male",SP.POP.AG03.MA.UN,1852582
Brazil,BRA,2008,"Population, age 3, male",SP.POP.AG03.MA.UN,1855897
Brazil,BRA,2007,"Population, age 3, male",SP.POP.AG03.MA.UN,1855753
Brazil,BRA,2006,"Population, age 3, male",SP.POP.AG03.MA.UN,1850401
Brazil,BRA,2005,"Population, age 3, male",SP.POP.AG03.MA.UN,1838872
Brazil,BRA,2004,"Population, age 3, male",SP.POP.AG03.MA.UN,1820786
Brazil,BRA,2003,"Population, age 3, male",SP.POP.AG03.MA.UN,1797364
Brazil,BRA,2002,"Population, age 3, male",SP.POP.AG03.MA.UN,1771283
Brazil,BRA,2001,"Population, age 3, male",SP.POP.AG03.MA.UN,1746194
Brazil,BRA,2000,"Population, age 3, male",SP.POP.AG03.MA.UN,1724984
Brazil,BRA,1999,"Population, age 3, male",SP.POP.AG03.MA.UN,1707810
Brazil,BRA,1998,"Population, age 3, male",SP.POP.AG03.MA.UN,1694595
Brazil,BRA,1997,"Population, age 3, male",SP.POP.AG03.MA.UN,1687594
Brazil,BRA,1996,"Population, age 3, male",SP.POP.AG03.MA.UN,1689433
Brazil,BRA,1995,"Population, age 3, male",SP.POP.AG03.MA.UN,1701514
Brazil,BRA,1994,"Population, age 3, male",SP.POP.AG03.MA.UN,1724952
Brazil,BRA,1993,"Population, age 3, male",SP.POP.AG03.MA.UN,1757978
Brazil,BRA,1992,"Population, age 3, male",SP.POP.AG03.MA.UN,1795454
Brazil,BRA,1991,"Population, age 3, male",SP.POP.AG03.MA.UN,1830318
Brazil,BRA,1990,"Population, age 3, male",SP.POP.AG03.MA.UN,1857227
Brazil,BRA,2015,"Population, age 3, total",SP.POP.AG03.TO.UN,3515139
Brazil,BRA,2013,"Population, age 3, total",SP.POP.AG03.TO.UN,3565118
Brazil,BRA,2012,"Population, age 3, total",SP.POP.AG03.TO.UN,3587178
Brazil,BRA,2011,"Population, age 3, total",SP.POP.AG03.TO.UN,3605958
Brazil,BRA,2010,"Population, age 3, total",SP.POP.AG03.TO.UN,3620520
Brazil,BRA,2009,"Population, age 3, total",SP.POP.AG03.TO.UN,3631384
Brazil,BRA,2008,"Population, age 3, total",SP.POP.AG03.TO.UN,3638214
Brazil,BRA,2007,"Population, age 3, total",SP.POP.AG03.TO.UN,3638336
Brazil,BRA,2006,"Population, age 3, total",SP.POP.AG03.TO.UN,3628314
Brazil,BRA,2005,"Population, age 3, total",SP.POP.AG03.TO.UN,3606245
Brazil,BRA,2004,"Population, age 3, total",SP.POP.AG03.TO.UN,3571341
Brazil,BRA,2003,"Population, age 3, total",SP.POP.AG03.TO.UN,3525992
Brazil,BRA,2002,"Population, age 3, total",SP.POP.AG03.TO.UN,3475541
Brazil,BRA,2001,"Population, age 3, total",SP.POP.AG03.TO.UN,3427267
Brazil,BRA,2000,"Population, age 3, total",SP.POP.AG03.TO.UN,3386894
Brazil,BRA,1999,"Population, age 3, total",SP.POP.AG03.TO.UN,3354868
Brazil,BRA,1998,"Population, age 3, total",SP.POP.AG03.TO.UN,3330949
Brazil,BRA,1997,"Population, age 3, total",SP.POP.AG03.TO.UN,3319123
Brazil,BRA,1996,"Population, age 3, total",SP.POP.AG03.TO.UN,3323943
Brazil,BRA,1995,"Population, age 3, total",SP.POP.AG03.TO.UN,3347781
Brazil,BRA,1994,"Population, age 3, total",SP.POP.AG03.TO.UN,3392612
Brazil,BRA,1993,"Population, age 3, total",SP.POP.AG03.TO.UN,3455240
Brazil,BRA,1992,"Population, age 3, total",SP.POP.AG03.TO.UN,3526276
Brazil,BRA,1991,"Population, age 3, total",SP.POP.AG03.TO.UN,3592840
Brazil,BRA,1990,"Population, age 3, total",SP.POP.AG03.TO.UN,3645150
Brazil,BRA,2015,"Population, age 4, female",SP.POP.AG04.FE.UN,1733010
Brazil,BRA,2013,"Population, age 4, female",SP.POP.AG04.FE.UN,1755190
Brazil,BRA,2012,"Population, age 4, female",SP.POP.AG04.FE.UN,1764019
Brazil,BRA,2011,"Population, age 4, female",SP.POP.AG04.FE.UN,1770925
Brazil,BRA,2010,"Population, age 4, female",SP.POP.AG04.FE.UN,1775609
Brazil,BRA,2009,"Population, age 4, female",SP.POP.AG04.FE.UN,1778479
Brazil,BRA,2008,"Population, age 4, female",SP.POP.AG04.FE.UN,1779403
Brazil,BRA,2007,"Population, age 4, female",SP.POP.AG04.FE.UN,1776978
Brazil,BRA,2006,"Population, age 4, female",SP.POP.AG04.FE.UN,1769368
Brazil,BRA,2005,"Population, age 4, female",SP.POP.AG04.FE.UN,1755609
Brazil,BRA,2004,"Population, age 4, female",SP.POP.AG04.FE.UN,1735063
Brazil,BRA,2003,"Population, age 4, female",SP.POP.AG04.FE.UN,1709145
Brazil,BRA,2002,"Population, age 4, female",SP.POP.AG04.FE.UN,1681496
Brazil,BRA,2001,"Population, age 4, female",SP.POP.AG04.FE.UN,1657054
Brazil,BRA,2000,"Population, age 4, female",SP.POP.AG04.FE.UN,1639499
Brazil,BRA,1999,"Population, age 4, female",SP.POP.AG04.FE.UN,1629458
Brazil,BRA,1998,"Population, age 4, female",SP.POP.AG04.FE.UN,1626213
Brazil,BRA,1997,"Population, age 4, female",SP.POP.AG04.FE.UN,1630316
Brazil,BRA,1996,"Population, age 4, female",SP.POP.AG04.FE.UN,1642023
Brazil,BRA,1995,"Population, age 4, female",SP.POP.AG04.FE.UN,1661014
Brazil,BRA,1994,"Population, age 4, female",SP.POP.AG04.FE.UN,1687975
Brazil,BRA,1993,"Population, age 4, female",SP.POP.AG04.FE.UN,1721612
Brazil,BRA,1992,"Population, age 4, female",SP.POP.AG04.FE.UN,1757098
Brazil,BRA,1991,"Population, age 4, female",SP.POP.AG04.FE.UN,1788010
Brazil,BRA,1990,"Population, age 4, female",SP.POP.AG04.FE.UN,1809603
Brazil,BRA,2015,"Population, age 4, male",SP.POP.AG04.MA.UN,1805168
Brazil,BRA,2014,"Population, age 4, male",SP.POP.AG04.MA.UN,1817255
Brazil,BRA,2013,"Population, age 4, male",SP.POP.AG04.MA.UN,1828037
Brazil,BRA,2012,"Population, age 4, male",SP.POP.AG04.MA.UN,1837143
Brazil,BRA,2011,"Population, age 4, male",SP.POP.AG04.MA.UN,1844196
Brazil,BRA,2010,"Population, age 4, male",SP.POP.AG04.MA.UN,1848842
Brazil,BRA,2009,"Population, age 4, male",SP.POP.AG04.MA.UN,1851487
Brazil,BRA,2008,"Population, age 4, male",SP.POP.AG04.MA.UN,1852000
Brazil,BRA,2007,"Population, age 4, male",SP.POP.AG04.MA.UN,1848932
Brazil,BRA,2006,"Population, age 4, male",SP.POP.AG04.MA.UN,1840396
Brazil,BRA,2005,"Population, age 4, male",SP.POP.AG04.MA.UN,1825402
Brazil,BRA,2004,"Population, age 4, male",SP.POP.AG04.MA.UN,1803343
Brazil,BRA,2003,"Population, age 4, male",SP.POP.AG04.MA.UN,1775690
Brazil,BRA,2002,"Population, age 4, male",SP.POP.AG04.MA.UN,1746130
Brazil,BRA,2001,"Population, age 4, male",SP.POP.AG04.MA.UN,1719659
Brazil,BRA,2000,"Population, age 4, male",SP.POP.AG04.MA.UN,1700038
Brazil,BRA,1999,"Population, age 4, male",SP.POP.AG04.MA.UN,1687734
Brazil,BRA,1998,"Population, age 4, male",SP.POP.AG04.MA.UN,1682100
Brazil,BRA,1997,"Population, age 4, male",SP.POP.AG04.MA.UN,1684254
Brazil,BRA,1996,"Population, age 4, male",SP.POP.AG04.MA.UN,1695205
Brazil,BRA,1995,"Population, age 4, male",SP.POP.AG04.MA.UN,1715077
Brazil,BRA,1994,"Population, age 4, male",SP.POP.AG04.MA.UN,1744897
Brazil,BRA,1993,"Population, age 4, male",SP.POP.AG04.MA.UN,1782973
Brazil,BRA,1992,"Population, age 4, male",SP.POP.AG04.MA.UN,1823260
Brazil,BRA,1991,"Population, age 4, male",SP.POP.AG04.MA.UN,1857659
Brazil,BRA,1990,"Population, age 4, male",SP.POP.AG04.MA.UN,1880240
Brazil,BRA,2015,"Population, age 4, total",SP.POP.AG04.TO.UN,3538178
Brazil,BRA,2013,"Population, age 4, total",SP.POP.AG04.TO.UN,3583227
Brazil,BRA,2012,"Population, age 4, total",SP.POP.AG04.TO.UN,3601162
Brazil,BRA,2011,"Population, age 4, total",SP.POP.AG04.TO.UN,3615121
Brazil,BRA,2010,"Population, age 4, total",SP.POP.AG04.TO.UN,3624451
Brazil,BRA,2009,"Population, age 4, total",SP.POP.AG04.TO.UN,3629966
Brazil,BRA,2008,"Population, age 4, total",SP.POP.AG04.TO.UN,3631403
Brazil,BRA,2007,"Population, age 4, total",SP.POP.AG04.TO.UN,3625910
Brazil,BRA,2006,"Population, age 4, total",SP.POP.AG04.TO.UN,3609764
Brazil,BRA,2005,"Population, age 4, total",SP.POP.AG04.TO.UN,3581011
Brazil,BRA,2004,"Population, age 4, total",SP.POP.AG04.TO.UN,3538406
Brazil,BRA,2003,"Population, age 4, total",SP.POP.AG04.TO.UN,3484835
Brazil,BRA,2002,"Population, age 4, total",SP.POP.AG04.TO.UN,3427626
Brazil,BRA,2001,"Population, age 4, total",SP.POP.AG04.TO.UN,3376713
Brazil,BRA,2000,"Population, age 4, total",SP.POP.AG04.TO.UN,3339537
Brazil,BRA,1999,"Population, age 4, total",SP.POP.AG04.TO.UN,3317192
Brazil,BRA,1998,"Population, age 4, total",SP.POP.AG04.TO.UN,3308313
Brazil,BRA,1997,"Population, age 4, total",SP.POP.AG04.TO.UN,3314570
Brazil,BRA,1996,"Population, age 4, total",SP.POP.AG04.TO.UN,3337228
Brazil,BRA,1995,"Population, age 4, total",SP.POP.AG04.TO.UN,3376091
Brazil,BRA,1994,"Population, age 4, total",SP.POP.AG04.TO.UN,3432872
Brazil,BRA,1993,"Population, age 4, total",SP.POP.AG04.TO.UN,3504585
Brazil,BRA,1992,"Population, age 4, total",SP.POP.AG04.TO.UN,3580358
Brazil,BRA,1991,"Population, age 4, total",SP.POP.AG04.TO.UN,3645669
Brazil,BRA,1990,"Population, age 4, total",SP.POP.AG04.TO.UN,3689843
Brazil,BRA,2015,"Population, age 5, female",SP.POP.AG05.FE.UN,1743110
Brazil,BRA,2013,"Population, age 5, female",SP.POP.AG05.FE.UN,1761948
Brazil,BRA,2012,"Population, age 5, female",SP.POP.AG05.FE.UN,1768426
Brazil,BRA,2011,"Population, age 5, female",SP.POP.AG05.FE.UN,1772626
Brazil,BRA,2010,"Population, age 5, female",SP.POP.AG05.FE.UN,1774347
Brazil,BRA,2009,"Population, age 5, female",SP.POP.AG05.FE.UN,1774032
Brazil,BRA,2008,"Population, age 5, female",SP.POP.AG05.FE.UN,1771656
Brazil,BRA,2007,"Population, age 5, female",SP.POP.AG05.FE.UN,1766071
Brazil,BRA,2006,"Population, age 5, female",SP.POP.AG05.FE.UN,1755757
Brazil,BRA,2005,"Population, age 5, female",SP.POP.AG05.FE.UN,1740006
Brazil,BRA,2004,"Population, age 5, female",SP.POP.AG05.FE.UN,1718122
Brazil,BRA,2003,"Population, age 5, female",SP.POP.AG05.FE.UN,1691523
Brazil,BRA,2002,"Population, age 5, female",SP.POP.AG05.FE.UN,1664224
Brazil,BRA,2001,"Population, age 5, female",SP.POP.AG05.FE.UN,1641630
Brazil,BRA,2000,"Population, age 5, female",SP.POP.AG05.FE.UN,1627649
Brazil,BRA,1999,"Population, age 5, female",SP.POP.AG05.FE.UN,1623112
Brazil,BRA,1998,"Population, age 5, female",SP.POP.AG05.FE.UN,1626919
Brazil,BRA,1997,"Population, age 5, female",SP.POP.AG05.FE.UN,1638547
Brazil,BRA,1996,"Population, age 5, female",SP.POP.AG05.FE.UN,1656794
Brazil,BRA,1995,"Population, age 5, female",SP.POP.AG05.FE.UN,1680260
Brazil,BRA,1994,"Population, age 5, female",SP.POP.AG05.FE.UN,1709381
Brazil,BRA,1993,"Population, age 5, female",SP.POP.AG05.FE.UN,1743092
Brazil,BRA,1992,"Population, age 5, female",SP.POP.AG05.FE.UN,1776575
Brazil,BRA,1991,"Population, age 5, female",SP.POP.AG05.FE.UN,1803573
Brazil,BRA,1990,"Population, age 5, female",SP.POP.AG05.FE.UN,1819569
Brazil,BRA,2015,"Population, age 5, male",SP.POP.AG05.MA.UN,1815215
Brazil,BRA,2014,"Population, age 5, male",SP.POP.AG05.MA.UN,1825799
Brazil,BRA,2013,"Population, age 5, male",SP.POP.AG05.MA.UN,1834568
Brazil,BRA,2012,"Population, age 5, male",SP.POP.AG05.MA.UN,1841197
Brazil,BRA,2011,"Population, age 5, male",SP.POP.AG05.MA.UN,1845388
Brazil,BRA,2010,"Population, age 5, male",SP.POP.AG05.MA.UN,1846885
Brazil,BRA,2009,"Population, age 5, male",SP.POP.AG05.MA.UN,1846136
Brazil,BRA,2008,"Population, age 5, male",SP.POP.AG05.MA.UN,1843120
Brazil,BRA,2007,"Population, age 5, male",SP.POP.AG05.MA.UN,1836660
Brazil,BRA,2006,"Population, age 5, male",SP.POP.AG05.MA.UN,1825205
Brazil,BRA,2005,"Population, age 5, male",SP.POP.AG05.MA.UN,1808036
Brazil,BRA,2004,"Population, age 5, male",SP.POP.AG05.MA.UN,1784482
Brazil,BRA,2003,"Population, age 5, male",SP.POP.AG05.MA.UN,1756020
Brazil,BRA,2002,"Population, age 5, male",SP.POP.AG05.MA.UN,1726746
Brazil,BRA,2001,"Population, age 5, male",SP.POP.AG05.MA.UN,1702170
Brazil,BRA,2000,"Population, age 5, male",SP.POP.AG05.MA.UN,1686306
Brazil,BRA,1999,"Population, age 5, male",SP.POP.AG05.MA.UN,1679838
Brazil,BRA,1998,"Population, age 5, male",SP.POP.AG05.MA.UN,1681703
Brazil,BRA,1997,"Population, age 5, male",SP.POP.AG05.MA.UN,1691868
Brazil,BRA,1996,"Population, age 5, male",SP.POP.AG05.MA.UN,1709778
Brazil,BRA,1995,"Population, age 5, male",SP.POP.AG05.MA.UN,1734402
Brazil,BRA,1994,"Population, age 5, male",SP.POP.AG05.MA.UN,1766532
Brazil,BRA,1993,"Population, age 5, male",SP.POP.AG05.MA.UN,1804706
Brazil,BRA,1992,"Population, age 5, male",SP.POP.AG05.MA.UN,1842812
Brazil,BRA,1991,"Population, age 5, male",SP.POP.AG05.MA.UN,1872799
Brazil,BRA,1990,"Population, age 5, male",SP.POP.AG05.MA.UN,1888918
Brazil,BRA,2015,"Population, age 5, total",SP.POP.AG05.TO.UN,3558325
Brazil,BRA,2013,"Population, age 5, total",SP.POP.AG05.TO.UN,3596516
Brazil,BRA,2012,"Population, age 5, total",SP.POP.AG05.TO.UN,3609623
Brazil,BRA,2011,"Population, age 5, total",SP.POP.AG05.TO.UN,3618014
Brazil,BRA,2010,"Population, age 5, total",SP.POP.AG05.TO.UN,3621232
Brazil,BRA,2009,"Population, age 5, total",SP.POP.AG05.TO.UN,3620168
Brazil,BRA,2008,"Population, age 5, total",SP.POP.AG05.TO.UN,3614776
Brazil,BRA,2007,"Population, age 5, total",SP.POP.AG05.TO.UN,3602731
Brazil,BRA,2006,"Population, age 5, total",SP.POP.AG05.TO.UN,3580962
Brazil,BRA,2005,"Population, age 5, total",SP.POP.AG05.TO.UN,3548042
Brazil,BRA,2004,"Population, age 5, total",SP.POP.AG05.TO.UN,3502604
Brazil,BRA,2003,"Population, age 5, total",SP.POP.AG05.TO.UN,3447543
Brazil,BRA,2002,"Population, age 5, total",SP.POP.AG05.TO.UN,3390970
Brazil,BRA,2001,"Population, age 5, total",SP.POP.AG05.TO.UN,3343800
Brazil,BRA,2000,"Population, age 5, total",SP.POP.AG05.TO.UN,3313955
Brazil,BRA,1999,"Population, age 5, total",SP.POP.AG05.TO.UN,3302950
Brazil,BRA,1998,"Population, age 5, total",SP.POP.AG05.TO.UN,3308622
Brazil,BRA,1997,"Population, age 5, total",SP.POP.AG05.TO.UN,3330415
Brazil,BRA,1996,"Population, age 5, total",SP.POP.AG05.TO.UN,3366572
Brazil,BRA,1995,"Population, age 5, total",SP.POP.AG05.TO.UN,3414662
Brazil,BRA,1994,"Population, age 5, total",SP.POP.AG05.TO.UN,3475913
Brazil,BRA,1993,"Population, age 5, total",SP.POP.AG05.TO.UN,3547798
Brazil,BRA,1992,"Population, age 5, total",SP.POP.AG05.TO.UN,3619387
Brazil,BRA,1991,"Population, age 5, total",SP.POP.AG05.TO.UN,3676372
Brazil,BRA,1990,"Population, age 5, total",SP.POP.AG05.TO.UN,3708487
Brazil,BRA,2015,"Population, age 6, female",SP.POP.AG06.FE.UN,1751573
Brazil,BRA,2013,"Population, age 6, female",SP.POP.AG06.FE.UN,1766298
Brazil,BRA,2012,"Population, age 6, female",SP.POP.AG06.FE.UN,1770179
Brazil,BRA,2011,"Population, age 6, female",SP.POP.AG06.FE.UN,1771443
Brazil,BRA,2010,"Population, age 6, female",SP.POP.AG06.FE.UN,1769948
Brazil,BRA,2009,"Population, age 6, female",SP.POP.AG06.FE.UN,1766096
Brazil,BRA,2008,"Population, age 6, female",SP.POP.AG06.FE.UN,1760011
Brazil,BRA,2007,"Population, age 6, female",SP.POP.AG06.FE.UN,1751064
Brazil,BRA,2006,"Population, age 6, female",SP.POP.AG06.FE.UN,1738408
Brazil,BRA,2005,"Population, age 6, female",SP.POP.AG06.FE.UN,1721803
Brazil,BRA,2004,"Population, age 6, female",SP.POP.AG06.FE.UN,1700627
Brazil,BRA,2003,"Population, age 6, female",SP.POP.AG06.FE.UN,1676116
Brazil,BRA,2002,"Population, age 6, female",SP.POP.AG06.FE.UN,1652146
Brazil,BRA,2001,"Population, age 6, female",SP.POP.AG06.FE.UN,1633882
Brazil,BRA,2000,"Population, age 6, female",SP.POP.AG06.FE.UN,1624954
Brazil,BRA,1999,"Population, age 6, female",SP.POP.AG06.FE.UN,1626275
Brazil,BRA,1998,"Population, age 6, female",SP.POP.AG06.FE.UN,1636523
Brazil,BRA,1997,"Population, age 6, female",SP.POP.AG06.FE.UN,1654221
Brazil,BRA,1996,"Population, age 6, female",SP.POP.AG06.FE.UN,1676933
Brazil,BRA,1995,"Population, age 6, female",SP.POP.AG06.FE.UN,1702396
Brazil,BRA,1994,"Population, age 6, female",SP.POP.AG06.FE.UN,1730744
Brazil,BRA,1993,"Population, age 6, female",SP.POP.AG06.FE.UN,1761207
Brazil,BRA,1992,"Population, age 6, female",SP.POP.AG06.FE.UN,1789466
Brazil,BRA,1991,"Population, age 6, female",SP.POP.AG06.FE.UN,1810042
Brazil,BRA,1990,"Population, age 6, female",SP.POP.AG06.FE.UN,1819086
Brazil,BRA,2015,"Population, age 6, male",SP.POP.AG06.MA.UN,1823674
Brazil,BRA,2014,"Population, age 6, male",SP.POP.AG06.MA.UN,1832276
Brazil,BRA,2013,"Population, age 6, male",SP.POP.AG06.MA.UN,1838667
Brazil,BRA,2012,"Population, age 6, male",SP.POP.AG06.MA.UN,1842534
Brazil,BRA,2011,"Population, age 6, male",SP.POP.AG06.MA.UN,1843598
Brazil,BRA,2010,"Population, age 6, male",SP.POP.AG06.MA.UN,1841673
Brazil,BRA,2009,"Population, age 6, male",SP.POP.AG06.MA.UN,1837158
Brazil,BRA,2008,"Population, age 6, male",SP.POP.AG06.MA.UN,1830196
Brazil,BRA,2007,"Population, age 6, male",SP.POP.AG06.MA.UN,1820151
Brazil,BRA,2006,"Population, age 6, male",SP.POP.AG06.MA.UN,1806169
Brazil,BRA,2005,"Population, age 6, male",SP.POP.AG06.MA.UN,1788026
Brazil,BRA,2004,"Population, age 6, male",SP.POP.AG06.MA.UN,1765109
Brazil,BRA,2003,"Population, age 6, male",SP.POP.AG06.MA.UN,1738708
Brazil,BRA,2002,"Population, age 6, male",SP.POP.AG06.MA.UN,1712820
Brazil,BRA,2001,"Population, age 6, male",SP.POP.AG06.MA.UN,1692759
Brazil,BRA,2000,"Population, age 6, male",SP.POP.AG06.MA.UN,1682288
Brazil,BRA,1999,"Population, age 6, male",SP.POP.AG06.MA.UN,1682205
Brazil,BRA,1998,"Population, age 6, male",SP.POP.AG06.MA.UN,1691183
Brazil,BRA,1997,"Population, age 6, male",SP.POP.AG06.MA.UN,1708071
Brazil,BRA,1996,"Population, age 6, male",SP.POP.AG06.MA.UN,1730864
Brazil,BRA,1995,"Population, age 6, male",SP.POP.AG06.MA.UN,1757510
Brazil,BRA,1994,"Population, age 6, male",SP.POP.AG06.MA.UN,1788459
Brazil,BRA,1993,"Population, age 6, male",SP.POP.AG06.MA.UN,1822613
Brazil,BRA,1992,"Population, age 6, male",SP.POP.AG06.MA.UN,1854456
Brazil,BRA,1991,"Population, age 6, male",SP.POP.AG06.MA.UN,1876884
Brazil,BRA,1990,"Population, age 6, male",SP.POP.AG06.MA.UN,1884940
Brazil,BRA,2015,"Population, age 6, total",SP.POP.AG06.TO.UN,3575247
Brazil,BRA,2013,"Population, age 6, total",SP.POP.AG06.TO.UN,3604965
Brazil,BRA,2012,"Population, age 6, total",SP.POP.AG06.TO.UN,3612713
Brazil,BRA,2011,"Population, age 6, total",SP.POP.AG06.TO.UN,3615041
Brazil,BRA,2010,"Population, age 6, total",SP.POP.AG06.TO.UN,3611621
Brazil,BRA,2009,"Population, age 6, total",SP.POP.AG06.TO.UN,3603254
Brazil,BRA,2008,"Population, age 6, total",SP.POP.AG06.TO.UN,3590207
Brazil,BRA,2007,"Population, age 6, total",SP.POP.AG06.TO.UN,3571215
Brazil,BRA,2006,"Population, age 6, total",SP.POP.AG06.TO.UN,3544577
Brazil,BRA,2005,"Population, age 6, total",SP.POP.AG06.TO.UN,3509829
Brazil,BRA,2004,"Population, age 6, total",SP.POP.AG06.TO.UN,3465736
Brazil,BRA,2003,"Population, age 6, total",SP.POP.AG06.TO.UN,3414824
Brazil,BRA,2002,"Population, age 6, total",SP.POP.AG06.TO.UN,3364966
Brazil,BRA,2001,"Population, age 6, total",SP.POP.AG06.TO.UN,3326641
Brazil,BRA,2000,"Population, age 6, total",SP.POP.AG06.TO.UN,3307242
Brazil,BRA,1999,"Population, age 6, total",SP.POP.AG06.TO.UN,3308480
Brazil,BRA,1998,"Population, age 6, total",SP.POP.AG06.TO.UN,3327706
Brazil,BRA,1997,"Population, age 6, total",SP.POP.AG06.TO.UN,3362292
Brazil,BRA,1996,"Population, age 6, total",SP.POP.AG06.TO.UN,3407797
Brazil,BRA,1995,"Population, age 6, total",SP.POP.AG06.TO.UN,3459906
Brazil,BRA,1994,"Population, age 6, total",SP.POP.AG06.TO.UN,3519203
Brazil,BRA,1993,"Population, age 6, total",SP.POP.AG06.TO.UN,3583820
Brazil,BRA,1992,"Population, age 6, total",SP.POP.AG06.TO.UN,3643922
Brazil,BRA,1991,"Population, age 6, total",SP.POP.AG06.TO.UN,3686926
Brazil,BRA,1990,"Population, age 6, total",SP.POP.AG06.TO.UN,3704026
Brazil,BRA,2015,"Population, age 7, female",SP.POP.AG07.FE.UN,1758259
Brazil,BRA,2013,"Population, age 7, female",SP.POP.AG07.FE.UN,1768256
Brazil,BRA,2012,"Population, age 7, female",SP.POP.AG07.FE.UN,1769379
